2022-06-23 00:54:20 startup archives unpack
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status unpacked imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status half-configured imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status installed imagemagick-6-common:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 configure libpathplan4:amd64 2.38.0-17+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libpathplan4:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:25 status half-configured libpathplan4:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:25 status installed libpathplan4:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:25 configure libcc1-0:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libcc1-0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status half-configured libcc1-0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status installed libcc1-0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 configure make:amd64 4.1-9.1 <none>
2022-06-23 00:55:25 status unpacked make:amd64 4.1-9.1
2022-06-23 00:55:25 status half-configured make:amd64 4.1-9.1
2022-06-23 00:55:25 status installed make:amd64 4.1-9.1
2022-06-23 00:55:25 configure libasan3:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libasan3:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status half-configured libasan3:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status installed libasan3:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 configure libgtk2.0-common:all 2.24.31-2 <none>
2022-06-23 00:55:25 status unpacked libgtk2.0-common:all 2.24.31-2
2022-06-23 00:55:25 status unpacked libgtk2.0-common:all 2.24.31-2
2022-06-23 00:55:25 status half-configured libgtk2.0-common:all 2.24.31-2
2022-06-23 00:55:25 status installed libgtk2.0-common:all 2.24.31-2
2022-06-23 00:55:25 configure libgssrpc4:amd64 1.15-1+deb9u3 <none>
2022-06-23 00:55:25 status unpacked libgssrpc4:amd64 1.15-1+deb9u3
2022-06-23 00:55:25 status half-configured libgssrpc4:amd64 1.15-1+deb9u3
2022-06-23 00:55:25 status installed libgssrpc4:amd64 1.15-1+deb9u3
2022-06-23 00:55:25 configure libopenjp2-7:amd64 2.1.2-1.1+deb9u7 <none>
2022-06-23 00:55:25 status unpacked libopenjp2-7:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:25 status half-configured libopenjp2-7:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:25 status installed libopenjp2-7:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:25 configure libxdot4:amd64 2.38.0-17+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libxdot4:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:25 status half-configured libxdot4:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:25 status installed libxdot4:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:25 configure libjpeg62-turbo:amd64 1:1.5.1-2+deb9u2 <none>
2022-06-23 00:55:25 status unpacked libjpeg62-turbo:amd64 1:1.5.1-2+deb9u2
2022-06-23 00:55:25 status half-configured libjpeg62-turbo:amd64 1:1.5.1-2+deb9u2
2022-06-23 00:55:25 status installed libjpeg62-turbo:amd64 1:1.5.1-2+deb9u2
2022-06-23 00:55:25 trigproc mime-support:all 3.60 <none>
2022-06-23 00:55:25 status half-configured mime-support:all 3.60
2022-06-23 00:55:25 status installed mime-support:all 3.60
2022-06-23 00:55:25 configure libpng16-16:amd64 1.6.28-1+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libpng16-16:amd64 1.6.28-1+deb9u1
2022-06-23 00:55:25 status half-configured libpng16-16:amd64 1.6.28-1+deb9u1
2022-06-23 00:55:25 status installed libpng16-16:amd64 1.6.28-1+deb9u1
2022-06-23 00:55:25 configure liblcms2-2:amd64 2.8-4+deb9u1 <none>
2022-06-23 00:55:25 status unpacked liblcms2-2:amd64 2.8-4+deb9u1
2022-06-23 00:55:25 status half-configured liblcms2-2:amd64 2.8-4+deb9u1
2022-06-23 00:55:25 status installed liblcms2-2:amd64 2.8-4+deb9u1
2022-06-23 00:55:25 configure libjbig0:amd64 2.1-3.1+b2 <none>
2022-06-23 00:55:25 status unpacked libjbig0:amd64 2.1-3.1+b2
2022-06-23 00:55:25 status half-configured libjbig0:amd64 2.1-3.1+b2
2022-06-23 00:55:25 status installed libjbig0:amd64 2.1-3.1+b2
2022-06-23 00:55:25 configure libsigsegv2:amd64 2.10-5 <none>
2022-06-23 00:55:25 status unpacked libsigsegv2:amd64 2.10-5
2022-06-23 00:55:25 status half-configured libsigsegv2:amd64 2.10-5
2022-06-23 00:55:25 status installed libsigsegv2:amd64 2.10-5
2022-06-23 00:55:25 configure libpthread-stubs0-dev:amd64 0.3-4 <none>
2022-06-23 00:55:25 status unpacked libpthread-stubs0-dev:amd64 0.3-4
2022-06-23 00:55:25 status half-configured libpthread-stubs0-dev:amd64 0.3-4
2022-06-23 00:55:25 status installed libpthread-stubs0-dev:amd64 0.3-4
2022-06-23 00:55:25 configure fonts-dejavu-core:all 2.37-1 <none>
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status unpacked fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status half-configured fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 status installed fonts-dejavu-core:all 2.37-1
2022-06-23 00:55:25 configure libcilkrts5:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libcilkrts5:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status half-configured libcilkrts5:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status installed libcilkrts5:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 configure libdjvulibre-text:all 3.5.27.1-7+deb9u2 <none>
2022-06-23 00:55:25 status unpacked libdjvulibre-text:all 3.5.27.1-7+deb9u2
2022-06-23 00:55:25 status half-configured libdjvulibre-text:all 3.5.27.1-7+deb9u2
2022-06-23 00:55:25 status installed libdjvulibre-text:all 3.5.27.1-7+deb9u2
2022-06-23 00:55:25 configure libubsan0:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libubsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status half-configured libubsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status installed libubsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 configure libtsan0:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libtsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status half-configured libtsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status installed libtsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 configure libssl-dev:amd64 1.1.0l-1~deb9u6 <none>
2022-06-23 00:55:25 status unpacked libssl-dev:amd64 1.1.0l-1~deb9u6
2022-06-23 00:55:25 status half-configured libssl-dev:amd64 1.1.0l-1~deb9u6
2022-06-23 00:55:25 status installed libssl-dev:amd64 1.1.0l-1~deb9u6
2022-06-23 00:55:25 configure libglib2.0-0:amd64 2.50.3-2+deb9u3 <none>
2022-06-23 00:55:25 status unpacked libglib2.0-0:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:25 status half-configured libglib2.0-0:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:25 status installed libglib2.0-0:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:25 configure mysql-common:all 5.8+1.0.2 <none>
2022-06-23 00:55:25 status unpacked mysql-common:all 5.8+1.0.2
2022-06-23 00:55:25 status unpacked mysql-common:all 5.8+1.0.2
2022-06-23 00:55:25 status unpacked mysql-common:all 5.8+1.0.2
2022-06-23 00:55:25 status unpacked mysql-common:all 5.8+1.0.2
2022-06-23 00:55:25 status half-configured mysql-common:all 5.8+1.0.2
2022-06-23 00:55:25 status installed mysql-common:all 5.8+1.0.2
2022-06-23 00:55:25 configure xorg-sgml-doctools:all 1:1.11-1 <none>
2022-06-23 00:55:25 status unpacked xorg-sgml-doctools:all 1:1.11-1
2022-06-23 00:55:25 status half-configured xorg-sgml-doctools:all 1:1.11-1
2022-06-23 00:55:25 status installed xorg-sgml-doctools:all 1:1.11-1
2022-06-23 00:55:25 configure libmagickcore-6-arch-config:amd64 8:6.9.7.4+dfsg-11+deb9u14 <none>
2022-06-23 00:55:25 status unpacked libmagickcore-6-arch-config:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status half-configured libmagickcore-6-arch-config:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 status installed libmagickcore-6-arch-config:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:25 configure unzip:amd64 6.0-21+deb9u2 <none>
2022-06-23 00:55:25 status unpacked unzip:amd64 6.0-21+deb9u2
2022-06-23 00:55:25 status half-configured unzip:amd64 6.0-21+deb9u2
2022-06-23 00:55:25 status installed unzip:amd64 6.0-21+deb9u2
2022-06-23 00:55:25 configure linux-libc-dev:amd64 4.9.303-1 <none>
2022-06-23 00:55:25 status unpacked linux-libc-dev:amd64 4.9.303-1
2022-06-23 00:55:25 status half-configured linux-libc-dev:amd64 4.9.303-1
2022-06-23 00:55:25 status installed linux-libc-dev:amd64 4.9.303-1
2022-06-23 00:55:25 configure libdpkg-perl:all 1.18.26 <none>
2022-06-23 00:55:25 status unpacked libdpkg-perl:all 1.18.26
2022-06-23 00:55:25 status half-configured libdpkg-perl:all 1.18.26
2022-06-23 00:55:25 status installed libdpkg-perl:all 1.18.26
2022-06-23 00:55:25 configure libtinfo-dev:amd64 6.0+20161126-1+deb9u2 <none>
2022-06-23 00:55:25 status unpacked libtinfo-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:25 status half-configured libtinfo-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:25 status installed libtinfo-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:25 configure libffi-dev:amd64 3.2.1-6 <none>
2022-06-23 00:55:25 status unpacked libffi-dev:amd64 3.2.1-6
2022-06-23 00:55:25 status half-configured libffi-dev:amd64 3.2.1-6
2022-06-23 00:55:25 status installed libffi-dev:amd64 3.2.1-6
2022-06-23 00:55:25 configure libgdk-pixbuf2.0-common:all 2.36.5-2+deb9u2 <none>
2022-06-23 00:55:25 status unpacked libgdk-pixbuf2.0-common:all 2.36.5-2+deb9u2
2022-06-23 00:55:25 status half-configured libgdk-pixbuf2.0-common:all 2.36.5-2+deb9u2
2022-06-23 00:55:25 status installed libgdk-pixbuf2.0-common:all 2.36.5-2+deb9u2
2022-06-23 00:55:25 configure libopenjp2-7-dev:amd64 2.1.2-1.1+deb9u7 <none>
2022-06-23 00:55:25 status unpacked libopenjp2-7-dev:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:25 status half-configured libopenjp2-7-dev:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:25 status installed libopenjp2-7-dev:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:25 configure libdatrie1:amd64 0.2.10-4+b1 <none>
2022-06-23 00:55:25 status unpacked libdatrie1:amd64 0.2.10-4+b1
2022-06-23 00:55:25 status half-configured libdatrie1:amd64 0.2.10-4+b1
2022-06-23 00:55:25 status installed libdatrie1:amd64 0.2.10-4+b1
2022-06-23 00:55:25 configure libtiff5:amd64 4.0.8-2+deb9u8 <none>
2022-06-23 00:55:25 status unpacked libtiff5:amd64 4.0.8-2+deb9u8
2022-06-23 00:55:25 status half-configured libtiff5:amd64 4.0.8-2+deb9u8
2022-06-23 00:55:25 status installed libtiff5:amd64 4.0.8-2+deb9u8
2022-06-23 00:55:25 configure x11proto-kb-dev:all 1.0.7-1 <none>
2022-06-23 00:55:25 status unpacked x11proto-kb-dev:all 1.0.7-1
2022-06-23 00:55:25 status half-configured x11proto-kb-dev:all 1.0.7-1
2022-06-23 00:55:25 status installed x11proto-kb-dev:all 1.0.7-1
2022-06-23 00:55:25 configure libmariadbclient18:amd64 10.1.48-0+deb9u2 <none>
2022-06-23 00:55:25 status unpacked libmariadbclient18:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:25 status half-configured libmariadbclient18:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:25 status installed libmariadbclient18:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:25 configure m4:amd64 1.4.18-1 <none>
2022-06-23 00:55:25 status unpacked m4:amd64 1.4.18-1
2022-06-23 00:55:25 status half-configured m4:amd64 1.4.18-1
2022-06-23 00:55:25 status installed m4:amd64 1.4.18-1
2022-06-23 00:55:25 configure libfftw3-double3:amd64 3.3.5-3 <none>
2022-06-23 00:55:25 status unpacked libfftw3-double3:amd64 3.3.5-3
2022-06-23 00:55:25 status half-configured libfftw3-double3:amd64 3.3.5-3
2022-06-23 00:55:25 status installed libfftw3-double3:amd64 3.3.5-3
2022-06-23 00:55:25 configure libicu57:amd64 57.1-6+deb9u5 <none>
2022-06-23 00:55:25 status unpacked libicu57:amd64 57.1-6+deb9u5
2022-06-23 00:55:25 status half-configured libicu57:amd64 57.1-6+deb9u5
2022-06-23 00:55:25 status installed libicu57:amd64 57.1-6+deb9u5
2022-06-23 00:55:25 configure libgirepository-1.0-1:amd64 1.50.0-1+b1 <none>
2022-06-23 00:55:25 status unpacked libgirepository-1.0-1:amd64 1.50.0-1+b1
2022-06-23 00:55:25 status half-configured libgirepository-1.0-1:amd64 1.50.0-1+b1
2022-06-23 00:55:25 status installed libgirepository-1.0-1:amd64 1.50.0-1+b1
2022-06-23 00:55:25 configure libxml2:amd64 2.9.4+dfsg1-2.2+deb9u7 <none>
2022-06-23 00:55:25 status unpacked libxml2:amd64 2.9.4+dfsg1-2.2+deb9u7
2022-06-23 00:55:25 status half-configured libxml2:amd64 2.9.4+dfsg1-2.2+deb9u7
2022-06-23 00:55:25 status installed libxml2:amd64 2.9.4+dfsg1-2.2+deb9u7
2022-06-23 00:55:25 configure libfreetype6:amd64 2.6.3-3.2+deb9u2 <none>
2022-06-23 00:55:25 status unpacked libfreetype6:amd64 2.6.3-3.2+deb9u2
2022-06-23 00:55:25 status half-configured libfreetype6:amd64 2.6.3-3.2+deb9u2
2022-06-23 00:55:25 status installed libfreetype6:amd64 2.6.3-3.2+deb9u2
2022-06-23 00:55:25 configure libmagic-mgc:amd64 1:5.30-1+deb9u3 <none>
2022-06-23 00:55:25 status unpacked libmagic-mgc:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:25 status half-configured libmagic-mgc:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:25 status installed libmagic-mgc:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:25 configure bzip2:amd64 1.0.6-8.1 <none>
2022-06-23 00:55:25 status unpacked bzip2:amd64 1.0.6-8.1
2022-06-23 00:55:25 status half-configured bzip2:amd64 1.0.6-8.1
2022-06-23 00:55:25 status installed bzip2:amd64 1.0.6-8.1
2022-06-23 00:55:25 configure libmagic1:amd64 1:5.30-1+deb9u3 <none>
2022-06-23 00:55:25 status unpacked libmagic1:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:25 status unpacked libmagic1:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:25 status unpacked libmagic1:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:25 status half-configured libmagic1:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:25 status installed libmagic1:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:25 configure libgraphite2-3:amd64 1.3.10-1 <none>
2022-06-23 00:55:25 status unpacked libgraphite2-3:amd64 1.3.10-1
2022-06-23 00:55:25 status half-configured libgraphite2-3:amd64 1.3.10-1
2022-06-23 00:55:25 status installed libgraphite2-3:amd64 1.3.10-1
2022-06-23 00:55:25 configure libjbig-dev:amd64 2.1-3.1+b2 <none>
2022-06-23 00:55:25 status unpacked libjbig-dev:amd64 2.1-3.1+b2
2022-06-23 00:55:25 status half-configured libjbig-dev:amd64 2.1-3.1+b2
2022-06-23 00:55:25 status installed libjbig-dev:amd64 2.1-3.1+b2
2022-06-23 00:55:25 configure liblsan0:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:25 status unpacked liblsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status half-configured liblsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status installed liblsan0:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 configure libcroco3:amd64 0.6.11-3 <none>
2022-06-23 00:55:25 status unpacked libcroco3:amd64 0.6.11-3
2022-06-23 00:55:25 status half-configured libcroco3:amd64 0.6.11-3
2022-06-23 00:55:25 status installed libcroco3:amd64 0.6.11-3
2022-06-23 00:55:25 configure libxslt1.1:amd64 1.1.29-2.1+deb9u2 <none>
2022-06-23 00:55:25 status unpacked libxslt1.1:amd64 1.1.29-2.1+deb9u2
2022-06-23 00:55:25 status half-configured libxslt1.1:amd64 1.1.29-2.1+deb9u2
2022-06-23 00:55:25 status installed libxslt1.1:amd64 1.1.29-2.1+deb9u2
2022-06-23 00:55:25 configure libilmbase12:amd64 2.2.0-12 <none>
2022-06-23 00:55:25 status unpacked libilmbase12:amd64 2.2.0-12
2022-06-23 00:55:25 status half-configured libilmbase12:amd64 2.2.0-12
2022-06-23 00:55:25 status installed libilmbase12:amd64 2.2.0-12
2022-06-23 00:55:25 configure libatk1.0-data:all 2.22.0-1 <none>
2022-06-23 00:55:25 status unpacked libatk1.0-data:all 2.22.0-1
2022-06-23 00:55:25 status half-configured libatk1.0-data:all 2.22.0-1
2022-06-23 00:55:25 status installed libatk1.0-data:all 2.22.0-1
2022-06-23 00:55:25 configure pkg-config:amd64 0.29-4+b1 <none>
2022-06-23 00:55:25 status unpacked pkg-config:amd64 0.29-4+b1
2022-06-23 00:55:25 status unpacked pkg-config:amd64 0.29-4+b1
2022-06-23 00:55:25 status half-configured pkg-config:amd64 0.29-4+b1
2022-06-23 00:55:25 status installed pkg-config:amd64 0.29-4+b1
2022-06-23 00:55:25 configure liblqr-1-0:amd64 0.4.2-2+b2 <none>
2022-06-23 00:55:25 status unpacked liblqr-1-0:amd64 0.4.2-2+b2
2022-06-23 00:55:25 status half-configured liblqr-1-0:amd64 0.4.2-2+b2
2022-06-23 00:55:25 status installed liblqr-1-0:amd64 0.4.2-2+b2
2022-06-23 00:55:25 configure libmpx2:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:25 status unpacked libmpx2:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status half-configured libmpx2:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 status installed libmpx2:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:25 configure libisl15:amd64 0.18-1 <none>
2022-06-23 00:55:25 status unpacked libisl15:amd64 0.18-1
2022-06-23 00:55:25 status half-configured libisl15:amd64 0.18-1
2022-06-23 00:55:25 status installed libisl15:amd64 0.18-1
2022-06-23 00:55:25 configure libyaml-0-2:amd64 0.1.7-2 <none>
2022-06-23 00:55:25 status unpacked libyaml-0-2:amd64 0.1.7-2
2022-06-23 00:55:26 status half-configured libyaml-0-2:amd64 0.1.7-2
2022-06-23 00:55:26 status installed libyaml-0-2:amd64 0.1.7-2
2022-06-23 00:55:26 configure libpixman-1-0:amd64 0.34.0-1 <none>
2022-06-23 00:55:26 status unpacked libpixman-1-0:amd64 0.34.0-1
2022-06-23 00:55:26 status half-configured libpixman-1-0:amd64 0.34.0-1
2022-06-23 00:55:26 status installed libpixman-1-0:amd64 0.34.0-1
2022-06-23 00:55:26 configure xtrans-dev:all 1.3.5-1 <none>
2022-06-23 00:55:26 status unpacked xtrans-dev:all 1.3.5-1
2022-06-23 00:55:26 status half-configured xtrans-dev:all 1.3.5-1
2022-06-23 00:55:26 status installed xtrans-dev:all 1.3.5-1
2022-06-23 00:55:26 configure gir1.2-glib-2.0:amd64 1.50.0-1+b1 <none>
2022-06-23 00:55:26 status unpacked gir1.2-glib-2.0:amd64 1.50.0-1+b1
2022-06-23 00:55:26 status half-configured gir1.2-glib-2.0:amd64 1.50.0-1+b1
2022-06-23 00:55:26 status installed gir1.2-glib-2.0:amd64 1.50.0-1+b1
2022-06-23 00:55:26 configure patch:amd64 2.7.5-1+deb9u2 <none>
2022-06-23 00:55:26 status unpacked patch:amd64 2.7.5-1+deb9u2
2022-06-23 00:55:26 status half-configured patch:amd64 2.7.5-1+deb9u2
2022-06-23 00:55:26 status installed patch:amd64 2.7.5-1+deb9u2
2022-06-23 00:55:26 configure libglib2.0-data:all 2.50.3-2+deb9u3 <none>
2022-06-23 00:55:26 status unpacked libglib2.0-data:all 2.50.3-2+deb9u3
2022-06-23 00:55:26 status half-configured libglib2.0-data:all 2.50.3-2+deb9u3
2022-06-23 00:55:26 status installed libglib2.0-data:all 2.50.3-2+deb9u3
2022-06-23 00:55:26 configure libpq5:amd64 9.6.24-0+deb9u1 <none>
2022-06-23 00:55:26 status unpacked libpq5:amd64 9.6.24-0+deb9u1
2022-06-23 00:55:26 status half-configured libpq5:amd64 9.6.24-0+deb9u1
2022-06-23 00:55:26 status installed libpq5:amd64 9.6.24-0+deb9u1
2022-06-23 00:55:26 configure libdb5.3-dev:amd64 5.3.28-12+deb9u1 <none>
2022-06-23 00:55:26 status unpacked libdb5.3-dev:amd64 5.3.28-12+deb9u1
2022-06-23 00:55:26 status half-configured libdb5.3-dev:amd64 5.3.28-12+deb9u1
2022-06-23 00:55:26 status installed libdb5.3-dev:amd64 5.3.28-12+deb9u1
2022-06-23 00:55:26 trigproc libc-bin:amd64 2.24-11+deb9u4 <none>
2022-06-23 00:55:26 status half-configured libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:55:26 status installed libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:55:26 configure autotools-dev:all 20161112.1 <none>
2022-06-23 00:55:26 status unpacked autotools-dev:all 20161112.1
2022-06-23 00:55:26 status half-configured autotools-dev:all 20161112.1
2022-06-23 00:55:26 status installed autotools-dev:all 20161112.1
2022-06-23 00:55:26 configure libpixman-1-dev:amd64 0.34.0-1 <none>
2022-06-23 00:55:26 status unpacked libpixman-1-dev:amd64 0.34.0-1
2022-06-23 00:55:26 status half-configured libpixman-1-dev:amd64 0.34.0-1
2022-06-23 00:55:26 status installed libpixman-1-dev:amd64 0.34.0-1
2022-06-23 00:55:26 configure libatk1.0-0:amd64 2.22.0-1 <none>
2022-06-23 00:55:26 status triggers-pending libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:55:26 status unpacked libatk1.0-0:amd64 2.22.0-1
2022-06-23 00:55:26 status half-configured libatk1.0-0:amd64 2.22.0-1
2022-06-23 00:55:26 status installed libatk1.0-0:amd64 2.22.0-1
2022-06-23 00:55:26 configure xz-utils:amd64 5.2.2-1.2+deb9u1 <none>
2022-06-23 00:55:26 status unpacked xz-utils:amd64 5.2.2-1.2+deb9u1
2022-06-23 00:55:26 status half-configured xz-utils:amd64 5.2.2-1.2+deb9u1
2022-06-23 00:55:26 status installed xz-utils:amd64 5.2.2-1.2+deb9u1
2022-06-23 00:55:26 configure libevent-core-2.0-5:amd64 2.0.21-stable-3 <none>
2022-06-23 00:55:26 status unpacked libevent-core-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:26 status half-configured libevent-core-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:26 status installed libevent-core-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:26 configure libltdl7:amd64 2.4.6-2 <none>
